,Unnamed: 0,Id,Category,Tweet
1292,1422,630379456331427840,positive,"['doe', 'lexu', 'truck', 'monday', 'mean', 'you', 'got', 'a', 'lexu', 'thi', 'monday']"
1293,1424,630642014720237569,positive,"['lexu', 'build', 'a', 'hoverboard', 'for', 'bttfsth', 'not', 'invest', 'relat', 'howev', 'the', 'video', 'on', 'page', 'is', 'well', 'worth', 'a', 'watch']"
1294,1426,630816846736834560,positive,"['sunday', 'wa', 'a', 'much', 'better', 'for', 'the', 'lexu', 'tent', 'fan', 'were', 'awesom', 'so', 'we', 'all', 'at', 'the', 'appreci', 'the', 'improv', 'thank', 'yall']"
1295,1427,630848798663774208,neutral,"['hmm', 'what', 'do', 'you', 'think', 'lexu', 'may', 'elimin', 'the', 'haggl', 'with', 'buy', 'new', 'car', 'soon', 'auto']"
1296,1428,630928009478864897,neutral,"['lexu', 'may', 'chang', 'how', 'it', 'sell', 'car', 'becaus', 'it', 'find', 'millenni', 'hate', 'to', 'haggl', 'busi', 'newzealand', 'nznew']"
1297,1429,630956549771501568,positive,"['im', 'readi', 'to', 'sponsor', 'i', 'want', 'six', 'lexu', 'earner', 'by', 'decemb', 'will', 'thi', 'be', 'you', 'wouldnt', 'it', 'be', 'awesom', 'to', 'have', 'one']"
1298,1431,631261049166135296,positive,"['lexu', 'may', 'have', 'made', 'the', 'first', 'ever', 'hoverboard', 'but', 'bmw', 'made', 'the', 'hoverdrift', 'in', 'thi', 'e', 'carporn', 'lexu']"
1299,1432,631389386408632320,positive,"['oh', 'u', 'want', 'me', 'to', 'take', 'the', 'lexu', 'tomorrow', 'uhhhh', 'yea', 'dat', 'my', 'car', 'too', 'of', 'cours', 'i', 'will']"
1300,1433,631399686994169856,positive,"['i', 'like', 'the', 'better', 'amp', 'actual', 'base', 'on', 'consum', 'report', 'mazda', 'rankednd', 'in', 'best', 'car', 'brandsa', 'few', 'point', 'behind', 'lexu']"
1301,1434,632017297490710528,neutral,"['lexu', 'may', 'tri', 'again', 'with', 'a', 'luxuri', 'coup', 'eb']"
1302,1436,632165457513070593,positive,"['hydrogen', 'car', 'news', 'lexu', 'may', 'reveal', 'a', 'new', 'hydrogen', 'fuel', 'cell', 'car', 'lexu', 'ha', 'plan', 'to', 'reveal', 'the', 'new', 'ge', 'carkit']"
1303,1437,632197781965438976,neutral,"['good', 'grief', 'over', 'in', 'itali', 'car', 'are', 'liter', 'melt', 'in', 'the', 'sun', 'not', 'a', 'lexu', 'mind']"
1304,1438,632341630784147456,neutral,"['night', 'crumb', 'the', 'nanni', 'and', 'the', 'lexu', 'that', 'may', 'or', 'may', 'not', 'have', 'been', 'bought', 'with', 'ben', 'affl', 'followmor']"
1305,1439,632353183352795136,neutral,"['let', 'me', 'tell', 'you', 'about', 'the', 'experi', 'i', 'just', 'had', 'so', 'me', 'and', 'lexu', 'said', 'bye', 'for', 'the', 'final', 'time', 'befor', 'i', 'leav', 'tomorrow', 'let', 'me', 'describ']"
1306,1440,632402659488591872,positive,"['momma', 'want', 'me', 'back', 'home', 'man', 'i', 'want', 'a', 'lexu', 'by', 'decemb']"
1307,1441,634572673507532800,neutral,"['lexu', 'is', 'tri', 'to', 'text', 'me', 'about', 'a', 'math', 'problem', 'idk', 'what', 'math', 'is', 'till', 'tuesday', 'dont', 'text', 'me', 'with', 'yo', 'homework']"
1308,1442,634589039580942337,positive,"['never', 'ever', 'thought', 'lexu', 'would', 'mean', 'so', 'much', 'to', 'me', 'freshman', 'year', 'now', 'look', 'where', 'we', 'are', 'senior', 'year', 'is', 'monday', 'amp', 'i', 'love', 'you', 'like', 'crazi']"
1309,1443,634736721536634881,neutral,"['fsport', 'friday', 'with', 'cth', 'fsport', 'thi', 'lexu', 'eat', 'asphalt', 'sip', 'fuel']"
1310,1444,634822477865189377,positive,"['well', 'lexu', 'is', 'take', 'us', 'all', 'to', 'six', 'flag', 'next', 'sunday', 'so', 'i', 'had', 'to', 'do', 'it', 'now', 'so', 'i', 'could', 'go', 'on', 'over', 'there', 'lol']"
1311,1445,634848676763049984,neutral,"['oh', 'hey', 'lexu', 'i', 'think', 'i', 'may', 'be', 'go', 'to', 'fit', 'for', 'colleg', 'basic', 'the', 'florida', 'version', 'of', 'mit', 'if', 'i', 'cant', 'get', 'in', 'there', 'or', 'drexel']"
1312,1446,635134387143770112,positive,"['dont', 'miss', 'the', 'golden', 'opportun', 'sale', 'event', 'go', 'on', 'at', 'lexu', 'of', 'akroncanton', 'now', 'through', 'septemberth']"
1313,1447,635198718988406784,neutral,"['my', 'year', 'old', 'best', 'friend', 'die', 'yesterday', 'her', 'name', 'is', 'lexu', 'she', 'no', 'longer', 'suffer', 'from', 'old', 'age', 'may', 'her', 'spirit', 'fli', 'were', 'it', 'want', 'too']"
1314,1448,635637237493829632,positive,"['kup', 'get', 'to', 'drive', 'the', 'lexu', 'all', 'alon', 'tomorrow', 'he', 'feel', 'special', 'mycar', 'hewant', 'hecanthav']"
1315,1449,636076187102629888,positive,"['take', 'thest', 'step', 'to', 'purchas', 'your', 'dream', 'lexu', 'contact', 'our', 'fampi', 'depart', 'to', 'find', 'out', 'how', 'you', 'can', 'appli', 'for', 'financ']"
1316,1450,636142216180801536,neutral,"['i', 'may', 'just', 'get', 'up', 'out', 'of', 'my', 'car', 'and', 'beat', 'the', 'crap', 'out', 'if', 'thi', 'guy', 'in', 'the', 'lexu', 'in', 'front', 'of', 'me', 'in', 'traffic', 'rn']"
1317,1451,636295696681861120,positive,"['report', 'thrill', 'to', 'announc', 'will', 'join', 'the', 'guy', 'tomorrow', 'morn', 'if', 'you', 'see', 'him', 'drive', 'a', 'lexu', 'it', 'definit', 'wasnt', 'us']"
1318,1453,636644789333716992,positive,"['goodnight', 'everybodi', 'well', 'be', 'back', 'tomorrow', 'morn', 'at', 'to', 'answer', 'ani', 'lexu', 'question', 'you', 'may', 'have', 'ks']"
1319,1454,636681350947299328,positive,"['lexu', 'es', 'black', 'with', 'tan', 'interior', 'bidsend', 'date', 'wednesday', 'sep', 'pdtbuy', 'it', 'now']"
1320,1455,636904425714515968,negative,"['photo', 'someon', 'fire', 'a', 'few', 'shot', 'in', 'the', 'block', 'of', 'pollock', 'street', 'on', 'wednesday', 'night', 'lexu', 'took', 'a']"
1321,1456,637168011732910080,neutral,"['nigga', 'where', 'you', 'aint', 'gonn', 'see', 'nobodi', 'monday', 'thi', 'is', 'whi', 'lexu', 'is', 'my', 'fav']"
1322,1457,637275059292254208,negative,"['saturday', 'wash', 'cloth', 'groceri', 'shoppin', 'cleanin', 'out', 'my', 'lexu', 'as', 'much', 'as', 'it', 'cost', 'you', 'bet', 'i', 'keep', 'it', 'clean', 'when', 'abl', 'hate', 'bein', 'sick']"
1323,1458,637343421527642112,positive,"['is', 'thi', 'the', 'ultim', 'guid', 'to', 'detail', 'your', 'car', 'it', 'may', 'veri', 'well', 'be', 'courtesi', 'of', 'lexu']"
1324,1459,637375640472190976,positive,"['move', 'out', 'by', 'januari', 'and', 'buy', 'a', 'new', 'lexu', 'im', 'excit', 'i', 'just', 'want', 'to', 'better', 'myself']"
1325,1460,637600991362347009,neutral,"['on', 'friday', 'i', 'heard', 'from', 'the', 'paddock', 'talk', 'that', 'nissan', 'consid', 'a', 'stop', 'strategi', 'while', 'lexu', 'amp', 'honda', 'were', 'still', 'uncertain', 'supergt']"
1326,1461,637661763354300416,positive,"['thi', 'weekend', 'is', 'a', 'goldenopportun', 'to', 'get', 'the', 'lexu', 'youv', 'been', 'dream', 'about', 'all', 'summer', 'come', 'see', 'us', 'were', 'open', 'today', 'and', 'tomorrow']"
1327,1462,638117795683667970,positive,"['save', 'the', 'date', 'septemberth', 'fb', 'famili', 'if', 'you', 'would', 'like', 'to', 'find', 'out', 'how', 'you', 'can', 'earn', 'a', 'free', 'lexu', 'join', 'me', 'and']"
1328,1463,638451103835815941,neutral,"['he', 'onc', 'gave', 'a', 'smelli', 'tramp', 'a', 'quid', 'for', 'a', 'bag', 'of', 'chip', 'who', 'may', 'or', 'may', 'not', 'have', 'urin', 'next', 'to', 'a', 'lexu', 'earlier', 'that', 'day', 'suggestacorbynsmear']"
1329,1464,638497359081533440,neutral,"['a', 'lexu', 'in', 'oct', 'work', 'for', 'alleg', 'undercov', 'fbi', 'agent', 'midnight', 'note', 'my', 'neighbor', 'across', 'the', 'street', 'from', 'my', 'home', 'on', 'kenbrook', 'have', 'lexu']"
1330,1465,638572838874705921,positive,"['thi', 'is', 'theth', 'free', 'lexu', 'earner', 'on', 'our', 'team', 'over', 'the', 'moon', 'excit', 'for', 'terri', 'and', 'jason', 'dreambig', 'livehappi']"
1331,1466,638855062752591872,positive,"['lexu', 'infin', 'someth', 'sporti', 'im', 'think', 'your', 'start', 'the', 'new', 'person', 'tomorrow']"
1332,1467,639046352026992640,positive,"['join', 'me', 'tomorrow', 'night', 'thur', 'at', 'lexu', 'of', 'santa', 'fe', 'at', 'pm', 'to', 'find', 'out', 'how', 'you', 'too', 'can', 'own', 'or', 'leas', 'a', 'free']"
1333,1468,639166984152702976,positive,"['man', 'i', 'want', 'a', 'lexu', 'by', 'decemb']"
1334,1469,639250530800390144,positive,"['me', 'and', 'lexu', 'liter', 'have', 'the', 'craziest', 'day', 'tomorrow']"
1335,1470,639306315035111424,neutral,"['dant', 'grab', 'bottl', 'of', 'water', 'from', 'hi', 'fridg', 'hand', 'one', 'to', 'lexu', 'he', 'sat', 'down', 'across', 'from', 'her', 'anyth', 'els']"
1336,1471,639476284125372416,neutral,"['hmm', 'lexu', 'may', 'be', 'enter', 'the', 'aussi', 'v', 'supercar', 'scene', 'soon', 'i', 'think', 'it', 'would', 'be', 'pretti', 'mad', 'to', 'see', 'an', 'rc', 'f', 'v', 'supercar']"
1337,1472,639537323995074560,negative,"['that', 'lexu', 'commerci', 'froze', 'up', 'my', 'sat', 'box', 'again', 'what', 'is', 'go', 'on']"
1338,1473,639659763576520704,neutral,"['we', 'get', 'them', 'tomorrow', 'so', 'just', 'give', 'to', 'lexu']"
1339,1474,639832175429468160,neutral,"['daili', 'lexu', 'roll', 'style', 'dice', 'with', 'new', 'rx', 'carbon', 'fiberst', 'in', 'bmw', 'seri', 'autonomi', 'could', 'hurt', 'truck', 'industri']"
1340,1475,639935803439710208,neutral,"['what', 'do', 'you', 'think', 'of', 'the', 'chang', 'to', 'lexu', 'larg', 'suv', 'the', 'lexu', 'lx', 'flagship', 'suv', 'may', 'have', 'been', 'given', 'a', 'refresh', 'in']"
1341,1476,639975919491358720,positive,"['that', 'wasth', 'grade', 'lexusth', 'grade', 'lexu', 'ha', 'becom', 'the', 'better', 'of', 'both', 'evil']"
1342,1477,640218492982136832,positive,"['dont', 'miss', 'out', 'pre', 'own', 'lexu', 'ct', 'is', 'gs', 'rx', 'avail', 'with', 'onli', 'apr', 'theonlywayislexu']"
1343,1478,640357745984602112,negative,"['when', 'your', 'friend', 'get', 'a', 'lexu', 'for', 'herth', 'birthday', 'and', 'you', 'cant', 'even', 'afford', 'a', 'taco', 'from', 'the', 'taco', 'truck']"
1344,1479,640545831909613568,negative,"['sound', 'like', 'lexu', 'ill', 'believ', 'it', 'when', 'i', 'see', 'it']"
1345,1480,640978117931175937,negative,"['lexu', 'said', 'it', 'may', 'be', 'more', 'month', 'befor', 'i', 'can', 'take', 'my', 'car', 'to', 'the', 'dealer', 'for', 'the', 'recal', 'on', 'fix', 'the']"
1346,1481,641173808292851712,neutral,"['audio', 'question', 'hi', 'i', 'am', 'new', 'to', 'lexu', 'ownership', 'and', 'have', 'a', 'gs', 'with', 'satnat', 'and', 'scree', 'lexu', 'automot']"
1347,1482,641266037514702848,neutral,"['may', 'our', 'old', 'mini', 'van', 'and', 'lexu', 'rest', 'in', 'peac', 'and', 'hello', 'brand', 'new', 'car', 'd', 'still', 'miss', 'the', 'lexu', 'a', 'lot', 'though']"
1348,1485,641618660365307904,positive,"['i', 'have', 'an', 'art', 'show', 'thi', 'saturday', 'it', 'start', 'atam', 'at', 'the', 'lexu', 'dealership', 'grand', 'open', 'on', 'virginia', 'pleas', 'share']"
1349,1487,638184807952945154,neutral,"['interest', 'in', 'serv', 'in', 'the', 'church', 'there', 'will', 'be', 'train', 'for', 'altar', 'server', 'in', 'madonna', 'on', 'septemb', 'atpm', 'altarserv', 'rambler', 'luc']"
1350,1488,638203153700163585,neutral,"['madonna', 'ha', 'been', 'showin', 'her', 'titti', 'sinc', 'th', 'amp', 'ppl', 'just', 'laugh', 'abt', 'it', 'janet', 'show', 'titti', 'amp', 'caus', 'outrag']"
1351,1490,638355525193732097,negative,"['the', 'thing', 'about', 'be', 'older', 'is', 'that', 'when', 'i', 'see', 'peopl', 'like', 'miley', 'dress', 'the', 'way', 'she', 'doe', 'all', 'i', 'think', 'is', 'meh', 'madonna', 'did', 'itst']"
1352,1491,638356697040465920,positive,"['madonna', 'enter', 'harper', 'bazaarss', 'beauti', 'icon', 'list', 'as', 'theth', 'most', 'glamor', 'celebr', 'of', 'the', 'decad']"
1353,1493,638363313898852352,positive,"['beyonc', 'won', 'herth', 'vma', 'last', 'night', 'make', 'her', 'the', 'second', 'person', 'with', 'the', 'most', 'award', 'in', 'vma', 'histori', 'madonna', 'ha']"
1354,1494,638372243018543104,neutral,"['do', 'you', 'not', 'find', 'it', 'a', 'littl', 'wierd', 'that', 'in', 'mani', 'place', 'where', 'there', 'are', 'black', 'madonna', 'black', 'peopl', 'may', 'experi', 'racism']"
1355,1495,638392392064835584,neutral,"['sell', 'ticket', 'to', 'madonna', 'sept', 'show', 'let', 'me', 'know', 'if', 'your', 'interest']"
1356,1497,638441990015860737,neutral,"['remind', 'madonna', 'show', 'origin', 'schedul', 'for', 'wed', 'ha', 'been', 'reschedul', 'to', 'origin', 'ticket', 'will', 'be', 'honor', 'at', 'the', 'new', 'date']"
1357,1498,638466788724985856,positive,"['schwinn', 'certif', 'in', 'toronto', 'octoberth', 'at', 'hard', 'candi', 'ye', 'that', 'madonna', 'gym', 'amp', 'she', 'in', 'town', 'that', 'month']"
1358,1499,638482850317144065,positive,"['on', 'august', 'madonna', 'take', 'a', 'bow', 'spent', 'itsth', 'and', 'final', 'week', 'on', 'the', 'billboard', 'adult', 'contemporari']"
1359,1500,638494431809785856,positive,"['so', 'here', 'i', 'am', 'in', 'the', 'morn', 'sat', 'look', 'for', 'updat', 'on', 'the', 'situat', 'on', 'twitter', 'and', 'madonna', 'materi', 'world', 'come', 'on', 'brilliant']"
1360,1501,638535750309384192,positive,"['and', 'madonna', 'didnt', 'beg', 'for', 'shit', 'her', 'album', 'may', 'not', 'have', 'hit', 'but', 'she', 'sell', 'out', 'a', 'tour']"
1361,1502,638671988702101504,positive,"['on', 'septemb', 'madonna', 'perform', 'her', 'mdna', 'tour', 'on', 'the', 'plain', 'of', 'abraham', 'in', 'quebec', 'citi', 'a', 'sold', 'out', 'crowd', 'of']"
1362,1503,638712557793112064,neutral,"['zayn', 'jlo', 'madonna', 'selena', 'jlo', 'if', 'we', 'are', 'talk', 'icon', 'instagram', 'kyliegigikend', 'even', 'bieber', 'make', 'sens']"
1363,1504,638758216223076354,neutral,"['madonna', 'perform', 'in', 'montreal', 'on', 'theth', 'andth', 'of', 'septemb', 'if', 'your', 'look', 'for', 'ticket', 'give', 'us', 'a', 'call', 'at']"
1364,1505,638821097215922176,neutral,"['april', 'madonna', 'at', 'the', 'at', 'close', 'rang', 'premier']"
1365,1506,638935375520509952,neutral,"['may', 'madonna', 'on', 'the', 'set', 'of', 'the', 'papa', 'dont', 'preach', 'music', 'video', 'on', 'staten', 'island', 'new', 'york', 'citi']"
1366,1507,638989396654469120,negative,"['sorri', 'her', 'shenanigan', 'eclips', 'ani', 'real', 'talent', 'she', 'may', 'haveat', 'least', 'madonna', 'wa', 'strateg', 'wshenanigan']"
1367,1508,639136004935258112,neutral,"['in', 'other', 'news', 'i', 'heard', 'borderlin', 'by', 'madonna', 'at', 'lunch', 'on', 'monday', 'and', 'just', 'caught', 'myself', 'hum', 'it', 'day', 'later', 'and', 'im', 'kind', 'of', 'freak', 'out']"
1368,1509,639164139995299840,positive,"['beyonc', 'is', 'soon', 'beat', 'or', 'go', 'to', 'tie', 'madonna', 'for', 'most', 'vma', 'award', 'artist', 'ladi', 'gaga', 'isrd', 'so', 'far']"
1369,1510,639189058590257157,neutral,"['i', 'rli', 'hope', 'madonna', 'wont', 'releas', 'rebel', 'heart', 'as', 'the', 'first', 'singl', 'i', 'mean', 'i', 'rli', 'like', 'it', 'but', 'it', 'notst', 'singl', 'materi']"
1370,1511,639226620109320192,neutral,"['madonna', 'put', 'in', 'two', 'dure', 'the', 'first', 'half', 'of', 'play', 'huw', 'came', 'out', 'strongernd', 'half', 'but', 'end', 'game', 'scoreless', 'final', 'score']"
1371,1512,639400403348549632,positive,"['on', 'septemb', 'madonna', 'sticki', 'and', 'sweet', 'world', 'tour', 'wa', 'name', 'the', 'highestgross', 'for', 'a', 'solo', 'artist', 'ever']"
1372,1513,639401660595466240,positive,"['if', 'you', 'like', 'old', 'school', 'madonna', 'you', 'may', 'like', 'thi']"
1373,1514,639407838872383488,positive,"['realli', 'though', 'who', 'want', 'to', 'come', 'with', 'me', 'to', 'the', 'madonna', 'concert', 'on', 'theth', 'i', 'have', 'an', 'extra', 'ticket']"
1374,1515,639436190706475008,positive,"['rememb', 'when', 'madonna', 'tri', 'act', 'a', 'bit', 'back', 'in', 'the', 'rickiandtheflash', 'is', 'out', 'tomorrow']"
1375,1517,639523388361474049,neutral,"['tomorrow', 'i', 'think', 'itll', 'be', 'madonna', 'like', 'a', 'prayer', 'can', 'you', 'help', 'me', 'with', 'thi', 'pleas', 'everyon', 'must', 'stand', 'alon', 'sorri']"
1376,1518,639526046732124160,positive,"['and', 'when', 'i', 'go', 'to', 'see', 'madonna', 'in', 'march', 'im', 'go', 'to', 'pretend', 'it', 'realli', 'you', 'up', 'on', 'stage', 'ill', 'never', 'forget', 'u', 'ellen']"
1377,1519,639543984914866176,neutral,"['on', 'septemb', 'madonna', 'first', 'album', 'debut', 'at', 'on', 'the', 'billboard', 'top', 'album', 'chart', 'in', 'the', 'usa', 'the']"
1378,1520,639550944674480132,neutral,"['there', 'is', 'a', 'rumor', 'go', 'around', 'that', 'madonna', 'new', 'singl', 'will', 'be', 'releas', 'tomorrow', 'dont', 'believ', 'in', 'thi', 'lie']"
1379,1521,639694851542532096,positive,"['it', 'friday', 'and', 'the', 'end', 'of', 'a', 'short', 'weekresult', 'let', 'celebr', 'with', 'and', 'madonna', 'afteram', 'thi', 'morn', 'dave', 'amp', 'heidi', 'x']"
1380,1522,639718467617357824,positive,"['listen', 'to', 'old', 'school', 'madonna', 'befor', 'head', 'out', 'for', 'a', 'friday', 'night', 'in', 'brisban', 'with', 'a', 'mad', 'italian', 'cherish', 'madonna']"
1381,1523,639760084705386496,positive,"['on', 'septemb', 'madonna', 'perform', 'caus', 'a', 'commot', 'live', 'via', 'satellit', 'from', 'the', 'stadio', 'communal', 'in', 'turin']"
1382,1524,639855558170968064,positive,"['you', 'can', 'resort', 'to', 'the', 'old', 'madonna', 'hit', 'holidaycalibrateif', 'need', 'be', 'that', 'may', 'have', 'predat', 'you', 'howev']"
1383,1525,639884524038553600,positive,"['on', 'septemb', 'there', 'will', 'be', 'a', 'bless', 'of', 'clc', 'at', 'thepm', 'mass', 'in', 'madonna', 'della', 'strada', 'all', 'are', 'welcom', 'see', 'you', 'there']"
1384,1526,639906461800361986,positive,"['on', 'septemb', 'madonna', 'the', 'immacul', 'collect', 'won', 'best', 'longform', 'video', 'at', 'theth', 'annual', 'mtv', 'video']"
1385,1527,639906464614739972,positive,"['on', 'septemb', 'madonna', 'fifth', 'singl', 'taken', 'from', 'her', 'erotica', 'album', 'rain', 'move', 'to', 'on', 'the', 'billboard', 'hot']"
1386,1528,639913868265922562,positive,"['sunday', 'were', 'strike', 'a', 'pose', 'with', 'madonnarama', 'join', 'for', 'an', 'all', 'madonna', 'danc', 'parti', 'til', 'am']"
1387,1529,639982680692625408,neutral,"['i', 'wonder', 'whi', 'drake', 'didnt', 'releas', 'thend', 'vers', 'on', 'madonna', 'all', 'at', 'onc', 'i', 'think', 'it', 'better', 'than', 'the', 'first', 'one']"
1388,1530,640018785496207360,neutral,"['l', 'l', 'madonna', 'in', 'the', 'begin', 'graviti', 'by', 'madonna', 'cd', 'aug', 'graviti', 'usa', 'celebr', 'buzz']"
1389,1531,640037120623673344,neutral,"['so', 'what', 'if', 'madonna', 'thought', 'btw', 'wa', 'reduct', 'is', 'she', 'not', 'allow', 'to', 'have', 'an', 'opinion', 'or', 'be', 'honest']"
1390,1532,640165933730934784,neutral,"['weird', 'madonna', 'concert', 'dream', 'thi', 'morn', 'speak', 'of', 'i', 'have', 'extra', 'ticket', 'let', 'me', 'know', 'if', 'your', 'interest', 'septemb', 'msg']"
1391,1533,640170929964883968,positive,"['your', 'saturday', 'satisfact', 'with', 'madonna', 'dont', 'cri', 'for', 'me', 'argentina', 'smusic', 'top']"
1392,1535,640235912023175168,neutral,"['april', 'madonna', 'perform', 'like', 'a', 'virgin', 'on', 'the', 'virgin', 'tour', 'in', 'costa', 'mesa', 'at', 'the', 'pacif', 'amphitheatr']"
1393,1536,640237892539940864,neutral,"['ayd', 'screen', 'pass', 'td', 'make', 'it', 'tuski', 'over', 'madonna', 'earli', 'in', 'therd', 'scoreboard', 'power', 'by']"
1394,1538,640377108016050176,positive,"['readi', 'to', 'see', 'madonna', 'on', 'theth']"
1395,1539,640389442503618560,negative,"['she', 'ha', 'the', 'right', 'to', 'disagre', 'i', 'hate', 'madonna', 'but', 'dont', 'think', 'she', 'should', 'be', 'stop', 'sing', 'her', 'shitti', 'songsst', 'amend', 'bro']"
1396,1540,640395760073224192,neutral,"['thi', 'is', 'such', 'a', 'breach', 'of', 'thest', 'amend', 'that', 'even', 'madonna', 'gay', 'brother', 'is', 'stand', 'with', 'kim', 'const', 'attacktd']"
1397,1541,640508164258033664,neutral,"['it', 'on', 'madonna', 'facebook', 'page', 'hun', 'if', 'you', 'dont', 'have', 'facebook', 'it', 'also', 'here']"
