,Id,Category,Tweet
1609,623845531421380608,positive,Lol just spent an hour talking to my mum about Magic Mike XXL I was sposed to work today amp take tomorrow off but meh Im gonna reverse it
1610,623901546158379008,neutral,I have surgery inside my face tomorrow so stockpiling good feelings by going to the cinema with to see Magic Mike XXL   A+
1611,623975982181945344,positive,Im taking my womens networking group to see Magic Mike XXL tomorrow and many of them are over so this is going to be a good time
1612,624164885384007680,positive,rd viewing of Magic Mike XXL tonight What a time to be alive to have this chance to live my best life
1613,624393060252696576,neutral,Who will go see Magic Mike Xxl with me before I leave on thest
1614,624401907918970880,neutral,sister accidentally saw Magic Mike XXL with our mom amp wont take a break from texting how horrified she was to say how it compares to thest
1615,624419598658600960,positive,Dear all people I know who are attracted to men  Go see Magic Mike XXL  Fair warning  you may fall madly in love with Matt Bomer swoon
1616,624513503655784448,positive,Whoever took their baby to thepm Friday screening of Magic Mike XXL youre my hero
1617,624697156230889472,negative,Magic Mike XXL is probably the single cringiest film Ive ever sat through at the cinema
1618,624764838212861952,positive,Magic Mike XXL was the perfect warm up for tomorrow nights entertainment
1619,624825126576484352,positive,I approve not of the rough day May I recommend a viewing of Magic Mike XXL to cheer you up
1620,624964022257913856,positive,I think sitting on the veryst row watching Magic Mike XXL was the BEST idea ever
1621,625009089722974208,positive,May or may not be going to see Magic Mike XXL for the second time tonight gtgt noshame
1622,625111128708792320,positive,Magic Mike XXL is so muj better than thest one lol
1623,625148177100902400,neutral,k on the Feminism of Magic Mike XXL due on my desk tomorrow
1624,625322593160175617,positive,Im going to see magic Mike xxl I think thats what its called this Tuesday with two friends its a movie with Channing Tatum lt
1626,625463703987724288,positive,I hadnt seen cry until today at ourpm showing of Magic Mike XXL was myrd time seeing it amp I would again
1628,625606066240401409,neutral,nobody wants to see you panting in the shadows over Magic Mike XXL atpm on a Monday
1631,626072997087068160,positive,Goddess bless the Sisterhood of Seeing Magic Mike XXL Alone atpm on Tuesday
1632,626270491888721920,positive,Going see Magic Mike XXL for theth time tomorrow  After watching this scene no explanations needed GOOD NITE 
1633,626320286594560000,positive,A select person keeps reblogging certain set pieces from Magic Mike XXL onto my tumblr dash Sis SISTER May God bless and keep you
1634,626441817509072896,positive,We saw Magic Mike XXL on a Tuesday night after eating Vietnamese sandwiches and gossiping about comics things
1635,626611558009843712,positive,Magic Mike XXL was even better thend time
1636,626614469452505088,positive,I have to say the Pony scene from Magic Mike XXL may be some of Channings finest dancing
1637,626723970314862592,positive,Living for Magic Mike XXL with tomorrow
1638,626815401242963969,positive,I may be the last human on Earth to see Magic Mike XXL but tonight its happening
1639,627004854850842624,positive,Magic Mike XXL and the pursuit of pleasure  The Daily Collegian   BackstreetBoys
1640,627040472746168320,positive,My weekend plans Play Fallout see Magic Mike XXL with my sister amp DampD on Sunday What are everyone elses plans
1641,627147203614744576,positive,July Aug MAX PG amp MAGIC MIKE XXL R Mark your calendar now for the Labor Day weekend Dbl DusktoDawn You wont want to miss it
1642,627193525218770944,positive,Magic Mike XXL is going to be hilarious tomorrow 
1643,627348725036285952,positive,I think Ill go watch Magic Mike XXL at the theatre again tomorrow Im in that kind of mood I need me some male stripper action
1644,627708805313212417,positive,Magic Mike XXL may be my favorite movie of the summer I was smiling and laughing the entire time
1645,627762044003991552,positive,You bet your bottom dollar I saw Magic Mike XXL for thend time tonight and loved every minute of it
1646,627979005317091328,positive,Busy week Tues  Love and Information Wed  Ghost Stories Thurs  Matilda and tonight MAGIC MIKE XXL
1647,628042502654660609,positive,Sunday funday is lunch and Magic Mike XXL with the ladies then swimming Channingishot gimme
1648,628327427392020482,positive,Burgers ales wine Magic Mike XXL Way to make Monday bearable magicmikexxl
1649,628494427292504064,positive,Abs Dancing Dudes Get along to MAGIC MIKE XXL at the this Thursday atpm 
1650,628882024586190848,positive,So Magic Mike with was super great Tomorrow Im going to see Mission Impossible but all I wanna do is watch Magic Mike XXL
1652,629120912374296576,positive,Ladies night out On Augustth Wileys is hosting a Male Revue with members of the new Magic Mike XXL Watch 
1653,629345294266859520,positive,For the ladies because Thursday Donald Glover in Magic Mike XXL Tasty 
1654,629764521561849856,positive,Bit late to the party but just back from Magic Mike XXL and ermahgaaad I could have sat in that cinema for the rest of my life Nom nom nom
1655,629819019026010112,positive,Nothing better than listening to the Magic Mike XXL soundtrack on a Saturday ChanningSwag DemBeats
1656,629954659097014272,neutral,Sitting at home on a Saturday night watching Magic Mike XXL in bed with my dog and a pizza box wondering why Im still single
1657,630273340133937152,positive,HAPPY BIRTHDAY GORGEOUS May you day be more magical than the movie Magic Mike XXL p
1658,631911895763689473,neutral,Would it be wrong to watch Magic Mike XXL for and time
1659,632145459637821440,neutral,I think they may have used up all the sexy earlier in the summer with MAGIC MIKE XXL
1660,632240200056369152,negative,One of my Magic Mike XXL coworkers and the coordinator of the premiere I went to on June this year died 
1661,633094920014839808,positive,then you may like the Magic Mike XXL soundtrack
1662,633463250563280897,positive,New movies starting Fri  How to make Love Like an Englishman  Magic Mike XXL  movies  Montreal
1663,633899276314279936,positive,Magic Mike XXL comes out on DVD in October  so someone has to buy it as a birthday present for me lol
1664,634171544298721280,positive,Andi does Shes also seen Magic Mike XXL like times though so you may just have to be your own judge
1665,635610705761275904,positive,So I get to go see the Magic Mike XXL live show this Friday Im in heaven
1666,636305411918860288,positive,This Friday We are showing the film Magic Mike XXL in Chem for FREE at PM 
1667,636400724021121024,positive,We have an encore screening of Magic Mike XXL this Thursday at pm at Rainbow Cinemas You dont want to miss 
1668,636572711674884096,positive,prolly not  Magic Mike XXL comes out on Septemberth and thats gonna keep me hetero through the holidays LOL
1669,637198427487518720,neutral,fell asleep during Magic Mike XXLguess we are just gonna have to rewatch it tomorrowdaaaarn
1670,637265887238578176,positive,The Modern Family star and her Magic Mike XXL hunk are said to be tying the knot in November
1671,637381848348409857,positive,Magic Mike XXLwellll boyyyyyyit was way better than thest
1672,637740713610887168,positive,Barely watching Magic Mike XXL for thend time
1673,638068508451061760,positive,London Spent the afternoon with friends in Soho hotel enjoying our time together Sunday cinema Magic Mike XXL OMG 
1674,638120614549520385,positive,So I may have disturbed some of the other filmgoers at MAGIC MIKE XXL when I squealed just a bit at scene
1675,638121330840346624,positive,Cineplex is doing Tuesday prices every day until September someone come with me to see Magic Mike XXL
1676,638127140534226944,positive,Dollar Theatre  Its Sunday night what else am I gonna do Anyone wanna see Magic Mike XXL with me  Ha
1677,638168995271737344,negative,I was SO disappointed with Magic Mike XXL If it would have came out first I dont think I would have watched thend one
1678,638339164145123329,positive,Attention Queens I finally found a good copy of Magic Mike XXL so I will be watching it ard andth time with whoever hasnt seen it yet
1679,638621595624312833,positive,Magic Mike XXLth time If you think its just about strippingyou would be wrongYOURbeautyisenough
1680,638829173469900800,positive,Yep its happening Come watch Magic Mike XXL this Friday atpm and start your Labor Weekend off right 
1681,639184399062294528,positive,Magic Mike XXL is still playing the awesome Simi Valley bargain house but the run ends Thursday 
1682,639243526539227136,positive,In the spirit of sharing WORLD OF TOMORROW MAD MAX FURY ROAD TANGERINE MAGIC MIKE XXL BUZZARD EX MACHINA
